order_id,order_date,region,product_category,units_sold,unit_price,discount,sales_amount
1883,2024-02-12,West,Home,4,723.12,0,2892.48
1884,2024-10-29,East,Apparel,5,590.4,0,2952.0
1885,2024-07-16,North,Home,4,789.12,0,3156.48
1886,2024-01-29,South,Apparel,5,571.23,0,2856.15
1887,2024-05-07,North,Grocery,2,234.98,0,469.96
1888,2024-06-20,East,Electronics,5,887.04,0,4435.2
1889,2024-03-24,South,Grocery,4,956.88,5,3636.144
1890,2024-03-03,North,Electronics,5,211.73,5,1005.7174999999999
1891,2024-11-26,West,Home,4,603.73,0,2414.92
1892,2024-07-21,East,Apparel,2,121.31,0,242.62
1893,2024-05-17,South,Home,2,383.17,5,728.023
1894,2024-08-07,West,Home,1,270.92,0,270.92
1895,2024-08-15,South,Grocery,5,922.82,10,4152.6900000000005
1896,2024-11-27,South,Electronics,12,567.47,0,6809.64
1897,2024-12-18,North,Apparel,6,727.13,0,4362.78
1898,2024-06-15,East,Apparel,4,465.4,10,1675.44
1899,2024-02-01,North,Home,3,484.73,0,1454.19
1900,2024-08-31,South,Grocery,8,454.47,15,3090.396
1901,2024-12-13,East,Electronics,3,75.36,5,214.77599999999998
1902,2024-11-09,South,Apparel,8,976.43,0,7811.44
1903,2024-01-22,East,Apparel,3,496.25,0,1488.75
1904,2024-08-13,West,Home,2,381.71,0,763.42
1905,2024-11-13,North,Electronics,3,857.15,0,2571.45
1906,2024-10-24,South,Apparel,6,476.3,5,2714.91
1907,2024-12-29,West,Electronics,5,88.1,20,352.40000000000003
1908,2024-12-21,East,Home,3,87.7,15,223.63500000000002
1909,2024-06-18,West,Home,5,723.36,0,3616.8
1910,2024-09-07,West,Grocery,4,104.79,0,419.16
1911,2024-05-31,West,Grocery,1,205.43,0,205.43
1912,2024-09-10,South,Apparel,4,652.21,5,2478.398
1913,2024-08-20,North,Electronics,6,85.42,20,410.016
1914,2024-11-04,West,Apparel,3,277.67,0,833.01
1915,2024-10-06,North,Apparel,5,790.15,5,3753.2124999999996
1916,2024-05-02,North,Grocery,4,963.68,0,3854.72
1917,2024-11-24,East,Electronics,2,307.19,0,614.38
1918,2024-02-11,East,Home,4,913.11,0,3652.44
1919,2024-08-25,West,Electronics,1,309.1,0,309.1
1920,2024-11-12,East,Electronics,3,581.56,15,1482.9779999999998
1921,2024-10-30,South,Grocery,7,677.17,0,4740.19
1922,2024-05-23,North,Apparel,3,945.95,0,2837.8500000000004
1923,2024-02-06,West,Home,3,542.34,0,1627.02
1924,2024-04-04,North,Grocery,3,118.74,5,338.40899999999993
1925,2024-10-25,West,Grocery,6,682.14,0,4092.84
1926,2024-09-11,South,Home,5,535.87,0,2679.35
1927,2024-01-01,West,Apparel,4,306.17,0,1224.68
1928,2024-08-09,West,Apparel,3,586.04,0,1758.12
1929,2024-03-08,East,Home,3,644.54,0,1933.62
1930,2024-10-14,North,Apparel,3,672.78,0,2018.34
1931,2024-10-12,East,Grocery,6,815.23,5,4646.811
1932,2024-01-17,East,Grocery,2,879.1,0,1758.2
1933,2024-10-09,North,Electronics,2,634.59,0,1269.18
1934,2024-09-19,East,Grocery,3,766.32,0,2298.96
1935,2024-08-21,West,Electronics,6,820.34,0,4922.04
1936,2024-09-24,North,Apparel,6,969.44,0,5816.64
1937,2024-12-03,South,Electronics,6,730.73,0,4384.38
1938,2024-11-07,North,Apparel,4,487.47,10,1754.892
1939,2024-10-26,West,Home,6,683.07,5,3893.499
1940,2024-11-19,North,Apparel,4,969.75,0,3879.0
1941,2024-01-21,West,Home,4,315.81,0,1263.24
1942,2024-04-29,South,Apparel,4,194.45,0,777.8
1943,2024-09-27,North,Apparel,5,454.9,0,2274.5
1944,2024-09-27,North,Electronics,6,906.62,0,5439.72
1945,2024-03-21,West,Electronics,6,839.84,5,4787.088
1946,2024-08-18,South,Electronics,2,567.88,5,1078.972
1947,2024-02-13,West,Grocery,3,477.54,15,1217.727
1948,2024-06-04,East,Electronics,7,182.21,15,1084.1495
1949,2024-12-24,North,Apparel,5,357.33,10,1607.985
1950,2024-08-03,West,Grocery,4,244.77,0,979.08
1951,2024-01-24,West,Grocery,3,886.02,0,2658.06
1952,2024-10-17,North,Electronics,3,718.07,0,2154.21
1953,2024-10-15,East,Grocery,4,694.28,0,2777.12
1954,2024-11-17,North,Apparel,7,784.27,0,5489.889999999999
1955,2024-10-05,South,Apparel,4,848.84,0,3395.36
1956,2024-10-04,North,Home,4,140.55,10,505.9800000000001
1957,2024-03-09,North,Apparel,3,734.24,15,1872.3120000000001
1958,2024-10-28,West,Electronics,3,92.29,5,263.0265
1959,2024-10-07,West,Home,7,215.31,0,1507.17
1960,2024-12-08,East,Grocery,7,541.96,0,3793.7200000000003
1961,2024-09-30,North,Home,3,267.41,0,802.23
1962,2024-05-16,North,Home,4,659.37,0,2637.48
1963,2024-09-18,South,Apparel,9,822.4,20,5921.28
1964,2024-08-13,South,Electronics,2,786.42,0,1572.84
1965,2024-12-08,South,Home,4,395.7,0,1582.8
1966,2024-09-07,East,Apparel,4,288.61,0,1154.44
1967,2024-03-23,North,Apparel,1,329.71,0,329.71
1968,2024-09-23,North,Home,5,146.08,0,730.4000000000001
1969,2024-03-03,North,Electronics,4,827.43,5,3144.2339999999995
1970,2024-01-30,East,Grocery,2,686.38,0,1372.76
1971,2024-05-19,West,Grocery,7,182.65,0,1278.55
1972,2024-06-07,West,Apparel,3,152.53,0,457.59000000000003
1973,2024-11-23,East,Grocery,3,744.01,15,1897.2254999999998
1974,2024-02-28,North,Home,3,224.83,0,674.49
1975,2024-02-12,South,Apparel,5,737.58,0,3687.9
1976,2024-11-23,South,Electronics,2,414.25,0,828.5
1977,2024-06-02,North,Electronics,4,236.1,0,944.4
1978,2024-11-06,North,Electronics,5,526.92,0,2634.6
1979,2024-04-28,South,Electronics,2,255.49,0,510.98
1980,2024-12-05,East,Apparel,7,369.94,0,2589.58
1981,2024-01-26,East,Electronics,1,987.73,0,987.73
1982,2024-06-22,West,Home,3,418.9,5,1193.8649999999998
1983,2024-05-11,West,Electronics,4,102.08,5,387.904
1984,2024-12-05,West,Electronics,2,411.35,0,822.7
1985,2024-09-06,West,Grocery,4,638.53,10,2298.708
1986,2024-02-07,North,Home,4,271.86,10,978.696
1987,2024-06-10,West,Electronics,3,566.87,0,1700.6100000000001
1988,2024-12-30,South,Electronics,5,429.08,0,2145.4
1989,2024-08-05,West,Home,3,426.82,0,1280.46
1990,2024-01-08,North,Electronics,4,452.81,0,1811.24
1991,2024-06-14,East,Apparel,2,311.17,0,622.34
1992,2024-03-25,South,Apparel,4,359.07,0,1436.28
1993,2024-12-20,West,Electronics,3,67.97,0,203.91
1994,2024-09-29,North,Apparel,4,241.49,0,965.96
1995,2024-06-22,South,Home,3,297.01,5,846.4784999999999
1996,2024-06-16,West,Apparel,3,642.17,15,1637.5334999999998
1997,2024-02-03,East,Electronics,4,980.31,0,3921.24
1998,2024-12-19,North,Electronics,5,416.7,15,1770.975
1999,2024-11-17,East,Electronics,2,775.62,0,1551.24
2000,2024-07-20,East,Electronics,8,296.66,5,2254.616
